"video_id","author_link","create_time","author_avatar","thumbnail_url","video_diggcount","video_playcount","author_followers","author_followings","author_unique_id","author_nickname","video_sharecount","video_commentcount","signature"
"7517436322970160439","https://www.tiktok.com/@essynotes","2025-06-18","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f459678ea0979f14f8d44aec8b135032~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=7df07745&x-expires=1752148800&x-signature=Yk2pZCAqvq6JhHaMDiD1%2BR0HdbQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oIENxKIgS1AFiE0Th1RIiUfT6uD0DBPIFFKofT~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=60c89482&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752026400&x-signature=%2BvKIgv3s%2BnVFq3MsAo3GdG%2FjQ90%3D","19018","443177","221755","106","essynotes","essynotes✨","1034","74","☕️🌿🌱 🍵 pens I use are linked below 🫶🏼"
"7506580217633262891","","2025-05-20","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f459678ea0979f14f8d44aec8b135032~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=7df07745&x-expires=1752148800&x-signature=Yk2pZCAqvq6JhHaMDiD1%2BR0HdbQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","","1165","23265","221755","106","essynotes","essynotes✨","47","9","☕️🌿🌱 🍵 pens I use are linked below 🫶🏼"
"7372988928384617761","https://www.tiktok.com/@madetoplan","2024-05-25","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7334950606252310534~tplv-tiktokx-cropcenter:100:100.webp?dr=14579&refresh_token=93ba1e9f&x-expires=1752148800&x-signature=cbINrK6kw0%2FoxPO0oGvpImhPIBY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-p-0037-euttp/42d5e6d16d0c490abb30efa15a238463_1716657766~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=efd0f189&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752026400&x-signature=FnIxToaX3O3aOwLKYhobKFBV1%2Bc%3D","575036","10095987","599155","245","madetoplan","madetoplan | digital planning","37321","1503","✍🏻💞✨📓🧚🏻 Kate | digital planning ↓ 2025 planners, notebooks, font & freebies"
"7391193107997445418","https://www.tiktok.com/@essynotes","2024-07-13","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f459678ea0979f14f8d44aec8b135032~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=7df07745&x-expires=1752148800&x-signature=Yk2pZCAqvq6JhHaMDiD1%2BR0HdbQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/c1bb4a17018e45a18ce6645d411f2390_1720896262~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=cb9d75ef&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752026400&x-signature=ThOTbYXNfn8hdI49j2QI8a0akng%3D","1265","43983","221755","106","essynotes","essynotes✨","39","19","☕️🌿🌱 🍵 pens I use are linked below 🫶🏼"
"7394449073488596257","https://www.tiktok.com/@sereneplanners","2024-07-22","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/f78dae46e01eb2292e1735fde8347762~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=90d78f4a&x-expires=1752148800&x-signature=8ygREU45f6k%2BQadz7RwQOXaAp5I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","","73400","1374544","22031","29","sereneplanners","Serene Planners","5944","354","🤍Ria 🌸Digital Planners ✏️ | GoodNotes + iPad Tips ✨ 📱Monthly Free Wallpapers"
"7506893708382489899","","2025-05-21","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f459678ea0979f14f8d44aec8b135032~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=7df07745&x-expires=1752148800&x-signature=Yk2pZCAqvq6JhHaMDiD1%2BR0HdbQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","","476","12645","221755","106","essynotes","essynotes✨","6","2","☕️🌿🌱 🍵 pens I use are linked below 🫶🏼"
"7298336400955493674","https://www.tiktok.com/@essynotes","2023-11-06","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f459678ea0979f14f8d44aec8b135032~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=7df07745&x-expires=1752148800&x-signature=Yk2pZCAqvq6JhHaMDiD1%2BR0HdbQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p19-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ab104e9ce5034704a3974498fe5e4a9a_1699276392~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=feac53a7&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752026400&x-signature=Mljyuqwriu9kA0swR581KPO4Jgw%3D","307389","4209664","221755","106","essynotes","essynotes✨","6481","1580","☕️🌿🌱 🍵 pens I use are linked below 🫶🏼"
"7508483619942599959","https://www.tiktok.com/@madetoplan","2025-05-25","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7334950606252310534~tplv-tiktokx-cropcenter:100:100.webp?dr=14579&refresh_token=93ba1e9f&x-expires=1752148800&x-signature=cbINrK6kw0%2FoxPO0oGvpImhPIBY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-p-0037-no/okERKGQm9Bb6A0DdCgfwFJAkA4IphAYWF3MofE~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=f0583981&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752026400&x-signature=rBTuynjCmU8jRlujgD6KGX02%2Bf8%3D","66201","1922254","599155","245","madetoplan","madetoplan | digital planning","3954","196","✍🏻💞✨📓🧚🏻 Kate | digital planning ↓ 2025 planners, notebooks, font & freebies"
"7413574956124097798","https://www.tiktok.com/@nicole.studywme","2024-09-12","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/749da43781abe3f769a563a6884f31a3~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=19c3b277&x-expires=1752148800&x-signature=VM761VFF6zipAnaP8GKQmXhG%2BEY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/o4fIEhPKEFADH4CQQRODJZRjkjTM8zmiKBKfBz~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=b7eafb1f&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1746194400&x-signature=fU4cLJw1MjxCpX6F2Avqw9Xra8k%3D","2043","42057","37236","116","nicole.studywme","nicole.studywme","57","5","Honours biopharm 👩‍🎓  Building ---> Turbolearn"
"7458352883600198934","https://www.tiktok.com/@madetoplan","2025-01-10","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7334950606252310534~tplv-tiktokx-cropcenter:100:100.webp?dr=14579&refresh_token=93ba1e9f&x-expires=1752148800&x-signature=cbINrK6kw0%2FoxPO0oGvpImhPIBY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-p-0037-no/o4gEH77vCBZwTSRB6CiCwIIiIA7GAA4fCABzAL~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=c1e92ddf&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1749020400&x-signature=HudO9TPXIsjYf6f%2FAGt3xMpie%2B8%3D","268767","7646066","599155","245","madetoplan","madetoplan | digital planning","13898","5096","✍🏻💞✨📓🧚🏻 Kate | digital planning ↓ 2025 planners, notebooks, font & freebies"
"7501398832765308182","https://www.tiktok.com/@happydownloads","2025-05-06","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/72f2111386d9baab4a8be75bb2b535fb~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=13e7f257&x-expires=1752148800&x-signature=lfxcv5ZKj5GPUzsOBJUb0zjkmlE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-p-0037-no/o8fow6RAEaDGca8EBUFKAEAoFHAZIgCflgAktA~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=87d469b7&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1749020400&x-signature=bJOb0rtn2dun%2BgXYby9v88okldY%3D","107183","2352554","1564195","258","happydownloads","HappyDownloads","5143","479","iPad & Samsung tips 👇 my planner shop & Amazon favs 💌 rina@happydownloads.net"
"7277225773423971614","https://www.tiktok.com/@alliemariedigital","2023-09-10","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ad15e89657491eeb011b48152ad94cc3~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=69c70fae&x-expires=1752148800&x-signature=I54wTHKJ5BmmGepJq8n7LfDzMJo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","","752","29059","133350","720","alliemariedigital","Allie Marie","9","13","iPad and Planning Tips🤍 📍 UTAH"
"7517708445362064662","https://www.tiktok.com/@happydownloads","2025-06-19","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/72f2111386d9baab4a8be75bb2b535fb~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=13e7f257&x-expires=1752148800&x-signature=lfxcv5ZKj5GPUzsOBJUb0zjkmlE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-p-0037-no/oMCxARgVAFBAAEEAEoEDgAfGIAHtgQGfFkUBFR~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=98a0b6eb&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1751713200&x-signature=y0BKERtnt0fDtTtGzRJ3KFhNGRQ%3D","99135","1779463","1564195","258","happydownloads","HappyDownloads","3260","425","iPad & Samsung tips 👇 my planner shop & Amazon favs 💌 rina@happydownloads.net"
"7378208746348104991","https://www.tiktok.com/@alliemariedigital","2024-06-08","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ad15e89657491eeb011b48152ad94cc3~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=69c70fae&x-expires=1752148800&x-signature=I54wTHKJ5BmmGepJq8n7LfDzMJo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","","428","12388","133350","720","alliemariedigital","Allie Marie","15","4","iPad and Planning Tips🤍 📍 UTAH"
"7435028173420580129","https://www.tiktok.com/@sereneplanners","2024-11-08","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/f78dae46e01eb2292e1735fde8347762~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=90d78f4a&x-expires=1752148800&x-signature=8ygREU45f6k%2BQadz7RwQOXaAp5I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-p-0037-euttp/okQuQDGejhLXAgMOeXk982zs4wIIxQIgefQsEa~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=90d40d05&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1744830000&x-signature=MDqdbkdy%2FgeMtYogATQwvgJJK9E%3D","325936","5750146","22031","29","sereneplanners","Serene Planners","10378","1129","🤍Ria 🌸Digital Planners ✏️ | GoodNotes + iPad Tips ✨ 📱Monthly Free Wallpapers"
"7300304764200488238","https://www.tiktok.com/@digital.collectives","2023-11-11","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/72cfd9f65b1ab204d3f6ed670df77bb2~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=c7814fe6&x-expires=1752148800&x-signature=kPahj6g41xbalCjhcsjzQoHG%2Fvk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/f0640b980e1148ad8ef85d75d38c4b03_1699734676~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=ddca2488&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752026400&x-signature=8C0EFW8AWoFnLVcXEiGo%2BYp%2Fet4%3D","1948155","27512401","70499","67","digital.collectives","Digital Collectives","56206","3501","＊ Digital Planning tips & iPad aesthetics ✍🏼 ♡ Shop, freebies, & links below ↴"
"7491225898415443207","https://www.tiktok.com/@salliqueen","2025-04-09","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/02cb7e4e86155b55292b0b8fb37c8a13~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=2e93f26f&x-expires=1752148800&x-signature=MfT3mGLu64dLXxnaj779IwdMb7Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o0xuUiBkREBcFIAjB2iEWcCALAEgkwAAenf75D~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=e964903d&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1750896000&x-signature=rZ3dZKMnSVtn9ZH5LyYTry3QcAY%3D","6489","121354","60029","279","salliqueen","Sally Matiashvili","1329","21","Content Creator 📨 business.salliqueenm@gmail.com"
"7522106130546298134","https://www.tiktok.com/@happydownloads","2025-07-01","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/72f2111386d9baab4a8be75bb2b535fb~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=13e7f257&x-expires=1752148800&x-signature=lfxcv5ZKj5GPUzsOBJUb0zjkmlE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-p-0037-no/osBEkI4GgAHzFI4wRifDfoBCEAYrziEX7AWYAj~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=0bc4dc3d&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=1%2BIlcM3kRfTxaHpXWs%2FUD89KOlE%3D","31104","649992","1564195","258","happydownloads","HappyDownloads","1133","146","iPad & Samsung tips 👇 my planner shop & Amazon favs 💌 rina@happydownloads.net"
"7475038006655585558","https://www.tiktok.com/@alevelhelp.32","2025-02-24","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7316848042106159110~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=bcd75967&x-expires=1752148800&x-signature=pgPb1t3kyZhUa0EcFJZTnXUB5NY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-p-0037-no/ogqWEyH71BA3q6Xl3li5CIzBOCXwDAC3I7fL8i~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=dbd13b83&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=MY8nHpOfPdVqJ%2B5v5V82cBHSwYI%3D","105428","1585512","601282","5","alevelhelp.32","𝑨-𝒍𝒆𝒗𝒆𝒍 𝒉𝒆𝒍𝒑","3809","183","study hacks + tips 📑 business & PR: alevelhelp.32@gmail.com UK 📍"
"7413404617389788421","https://www.tiktok.com/@booksandthingsexplained","2024-09-11","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/28360721ac68a364a85ef89d84531984~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=692657f3&x-expires=1752148800&x-signature=1IAAWf2ODS1jawK4DtS1rFmOl98%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/40b62f863c454ca99035be5ddab6815a_1726067782~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=0cdf0399&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=KAzBDIGGsFSeZDstWvc9WOHl4%2BI%3D","49335","437551","147859","225","booksandthingsexplained","Rana | nonfiction books","827","193","👧 Hey, I'm Rana!  📚 reading & learning  📧 booksandthingsexplained@gmail.com"
"7226432369467690246","https://www.tiktok.com/@studycool29","2023-04-26","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/907e48fbee0a21ff1712db8c0a4472dd~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=2a993ab9&x-expires=1752148800&x-signature=MSxj8BddBvaNZeoEYyvuV1l3okI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/afa37b62e6b448b6baeef48d7c6f5a06_1682534904~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=5711a0e1&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=76Rj77k7sP%2BjQOKdouoxvRgzD84%3D","834658","11418093","2670752","32","studycool29","studycool29","22994","1227","🌸Journaling,reseñas,etc🌸 ✨Nicky🇵🇪 🌷It's never too late to do what you love"
"7513285753439390996","https://www.tiktok.com/@cerulean.naa","2025-06-07","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4abcb8e56ebf8748d22ddfc0f0901722~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=3c3d6073&x-expires=1752148800&x-signature=jzXupjrPZCe%2B0vhm63gxjHz%2BNeU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ooaIBf81CiOqIajySE0wiA6EIxIkA1obdAO0pr~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=36bed0bd&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=8q1RNch2kDaByxbt2MlOl11Vn%2Bg%3D","5532","40104","94932","136","cerulean.naa","ִA ˖☁️་༘࿐ ⋆","56","16","「₊˚ online diary*⟡‧」 studytok || mini vlog ˗ˏˋ ★ ˎˊ˗ ✉️ : cerulean.naa@gmail.com"
"7442050963973721376","https://www.tiktok.com/@bstudycorner","2024-11-27","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e20a2b6813186c33c0aedc110fa0506d~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=6892d9e7&x-expires=1752148800&x-signature=pGssMZgnllqnjdbi4JKS%2BksTofI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-p-0037-euttp/ogdyQGPRSEs3y6DxD9QFARfFQf8YnBEBqDmuOA~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=01a107e6&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=usOY2MhegPN4%2BXtgmIuzNLT%2B%2BRU%3D","88909","963375","412125","113","bstudycorner","B Study","4079","515","All things study, books, lifestyle Links in bio ✨📚 💌: bstudycorner@outlook.com"
"7350160628788514055","https://www.tiktok.com/@cerulean.naa","2024-03-25","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4abcb8e56ebf8748d22ddfc0f0901722~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=3c3d6073&x-expires=1752148800&x-signature=jzXupjrPZCe%2B0vhm63gxjHz%2BNeU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o0gPvHG9QDCIlWE4eEAAQD2LXXeLKICWt8frgu~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=084e6fd1&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=coZuNkU0lhAVkPxbslPgUBk1ZuM%3D","4945","53406","94932","136","cerulean.naa","ִA ˖☁️་༘࿐ ⋆","132","37","「₊˚ online diary*⟡‧」 studytok || mini vlog ˗ˏˋ ★ ˎˊ˗ ✉️ : cerulean.naa@gmail.com"
"7520650022224973076","https://www.tiktok.com/@cerulean.naa","2025-06-27","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4abcb8e56ebf8748d22ddfc0f0901722~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=3c3d6073&x-expires=1752148800&x-signature=jzXupjrPZCe%2B0vhm63gxjHz%2BNeU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/og2rQ8FiUa4fGFreDEDAQ5vsjpQAtCaIdWEvfr~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=6d217b52&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=E2erWsAYf2HEp%2Bn9kEOwQuCg%2B0Q%3D","11959","150289","94932","136","cerulean.naa","ִA ˖☁️་༘࿐ ⋆","141","78","「₊˚ online diary*⟡‧」 studytok || mini vlog ˗ˏˋ ★ ˎˊ˗ ✉️ : cerulean.naa@gmail.com"
"7361055115152837895","https://www.tiktok.com/@kilonotesapp","2024-04-23","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-aiso/3a7eec492bce77f1c560b04c6392234f~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=ecb8a51d&x-expires=1752148800&x-signature=1uqFT%2FSQx9Sp%2Fat4PYjZzBwzt9k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oEm6U2nTiBeE7AFR6BoI1KVBVJEjgbfMWPuDEc~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=69adfaa0&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=5RkVFLA8UG4pmtznYTHnQQW5br8%3D","114283","2809715","94347","230","kilonotesapp","Create with kilonotes | Sophia","3500","909","👋🏻 I'm Sophia 📱 iPad-Android study notes+digital journal ⬇️ Download for FREE"
"7255368267718593835","https://www.tiktok.com/@snehageorrge","2023-07-13","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/64362161dd1d9b4db5dc3be1e32e5113~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=83150dec&x-expires=1752148800&x-signature=UO6M8HoxllswKWfSDUb9OJ8ctuE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/85cb061eb10e44ed89a262c8316947d4~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=6f314f63&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=txuvriv6Cc3gN58oR9HCJLxBPaA%3D","10519","148470","242727","107","snehageorrge","sneha | nursing student 🎀","209","42","handwriting inspo + nursing 🎀📝 @Vital Influence  📧:sneha@vitalinfluence.com"
"7488405188034743557","https://www.tiktok.com/@.victorias.notes","2025-04-01","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0e933aad1a3a5c6839c9cc0430fb6fcf~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=a197a072&x-expires=1752148800&x-signature=OjBYT4QxgYLyVDJoKaWIdvvu2vs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/oEAgANUs4FzIvBNA6DBwoE3SEeKIioioAEACoI~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=b481c484&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=pTuCyCHRFMzHIdQk%2B6xKzVfjmag%3D","5198","83929","134537","5",".victorias.notes","✨ Victoria’s Notes ✨","271","31","🇨🇦 Study Tips | Hauls  💌: victorias.notes.4@gmail.com"
